id,poop_id,extraction_date,extraction_observer_id,extraction_volume,weigh_date,weigh_observer_id,hair,contaminants_removed,mass_g,extra,box_id
6468,L1249,NA,NA,1000,2018-01-04,NA,FALSE,NA,0.047,NA,26
6469,L1256,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger/Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6470,L1261,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger,FALSE,wood removed,0.051,TRUE,NA
6471,L1274,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger/Mark Castaneda,TRUE,NA,0.052,TRUE,25
6472,L1276,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger,FALSE,NA,0.051,TRUE,NA
6473,L1279,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger,FALSE,NA,0.048,TRUE,25
6474,L1282,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger,TRUE,NA,0.053,TRUE,26
6475,L1313,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger,FALSE,NA,0.05,TRUE,25
6476,L1326,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger,TRUE,NA,0.031,FALSE,NA
6477,L1372,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger/Mark Castaneda,FALSE,NA,0.053,TRUE,25
6478,L1382,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger/Mark Castaneda,FALSE,NA,0.051,TRUE,25
6479,L1384,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger,FALSE,NA,0.047,TRUE,25
6480,L1404,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,TRUE,"bract, leaf, and needle removed",0.05,TRUE,NA
6481,L1407,NA,NA,1000,2018-01-05,NA,FALSE,NA,0.047,NA,25
6482,L1420,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger,FALSE,NA,0.047,FALSE,25
6483,L1435,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger,FALSE,NA,0.053,TRUE,NA
6484,L1436,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,NA,0.014,FALSE,NA
6485,L1459,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger/Mark Castaneda,FALSE,dandelion,0.052,TRUE,NA
6486,L1467,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger/Mark Castaneda,FALSE,NA,0.054,TRUE,NA
6487,L1489,2018-03-01,Mark Castaneda,1000,2018-01-17,Alexandra Geiger/Mark Castaneda,FALSE,NA,0.05,TRUE,26
6488,L1504,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,TRUE,leaves removed,0.056,TRUE,NA
6489,L1510,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,TRUE,NA,0.048,TRUE,NA
6490,L1511,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,TRUE,grass and seed coat removed,0.05,TRUE,24
6491,L1514,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,leaves removed,0.049,TRUE,21
6492,L1516,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,NA,0.055,TRUE,NA
6493,L1526,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6494,L1527,2018-03-01,Mark Castaneda,1000,2018-03-23,Mark Castaneda,FALSE,grass and needles removed,0.048,FALSE,NA
6495,L1532,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6496,L1538,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,NA,0.043,TRUE,NA
6497,L1541,2018-03-01,Mark Castaneda,1000,2018-02-09,Jinghan Xu,TRUE,NA,0.049,TRUE,NA
6498,L1551,2018-03-01,Mark Castaneda,1000,2018-02-16,Adam Scott,TRUE,leaves and seedling removed,0.05,TRUE,21
6499,L1561,2018-03-01,Mark Castaneda,1000,2018-02-09,Training ,TRUE,NA,0.052,TRUE,NA
6500,L1564,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,leaves removed,0.052,FALSE,NA
6501,L1567,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,"bract, grass, and needle removed",0.047,TRUE,NA
6502,L1568,2018-03-01,Mark Castaneda,1000,2018-03-02,Adam Scott,TRUE,NA,0.051,TRUE,NA
6503,L1569,2018-03-01,Mark Castaneda,1000,2018-02-02,Mark Castaneda,FALSE,NA,0.049,TRUE,NA
6504,L1574,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6505,L1577,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,leaves removed,0.053,TRUE,NA
6506,L1578,2018-03-01,Mark Castaneda,1000,2018-03-02,Adam Scott,TRUE,grass removed,0.051,TRUE,NA
6507,L1586,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,NA,0.053,TRUE,NA
6508,L1601,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,leaves and needles removed,0.047,TRUE,NA
6509,L1603,2018-03-01,Mark Castaneda,1000,2018-01-22,Alexandra Geiger,FALSE,needles removed,0.052,TRUE,NA
6510,L1606,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,TRUE,seedling removed,0.05,TRUE,NA
6511,L1609,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,TRUE,needles removed,0.05,TRUE,NA
6512,L1610,2018-03-01,Mark Castaneda,1000,2018-02-16,Jinghan Xu,FALSE,seed coat removed,0.052,TRUE,NA
6513,L1613,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,leaves and needles removed,0.054,TRUE,NA
6514,L1614,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,NA,0.048,TRUE,NA
6515,L1640,2018-03-01,Mark Castaneda,1000,2018-02-16,Jinghan Xu,FALSE,leaves removed,0.051,TRUE,NA
6516,L1643,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6517,L1645,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,leaves removed,0.052,TRUE,21
6518,L1648,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,TRUE,leaves and needles removed,0.049,TRUE,NA
6519,L1658,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,FALSE,needles removed,0.051,TRUE,NA
6520,L1665,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,NA,0.031,FALSE,NA
6521,L1666,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,NA,0.049,TRUE,25
6522,L1672,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,leaves removed,0.053,TRUE,NA
6523,L1679,2018-03-01,Mark Castaneda,1000,2018-02-22,Adam Scott,FALSE,seedling removed,0.049,TRUE,NA
6524,L1687,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,NA,0.05,TRUE,22
6525,L1693,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,grass removed,0.05,TRUE,NA
6526,L1698,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,TRUE,needles removed,0.049,TRUE,NA
6527,L1708,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,bristle,0.051,TRUE,NA
6528,L1723,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6529,L1727,2018-03-01,Mark Castaneda,1000,2018-02-15,Jinghan Xu,FALSE,NA,0.049,TRUE,24
6530,L1731,2018-03-01,Mark Castaneda,1000,2018-02-22,Adam Scott,FALSE,NA,0.05,TRUE,NA
6531,L1750,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,TRUE,grass removed,0.05,TRUE,NA
6532,L1761,2018-03-01,Mark Castaneda,1000,2018-02-02,Mark Castaneda,FALSE,NA,0.054,TRUE,25
6533,L1764,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,NA,0.048,TRUE,NA
6534,L1766,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,leaves removed,0.051,TRUE,NA
6535,L1769,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,grass removed,0.051,TRUE,NA
6536,L1770,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,TRUE,NA,0.05,TRUE,24
6537,L1771,2018-03-01,Mark Castaneda,1000,2018-02-15,Jinghan Xu,FALSE,needles removed,0.043,FALSE,24
6538,L1775,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,NA,0.045,FALSE,24
6539,L1782,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,seed coat removed,0.051,TRUE,NA
6540,L1787,2018-06-01,Mark Castaneda,1000,2018-03-28,Adam Scott,FALSE,NA,0.051,TRUE,NA
6541,L1790,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,NA,0.054,TRUE,26
6542,L1792,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
6543,L1795,2018-03-01,Mark Castaneda,1000,2018-02-16,Jinghan Xu,TRUE,seed coat removed,0.051,TRUE,NA
6544,L1802,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,TRUE,grass and leaves removed,0.054,TRUE,NA
6545,L1807,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,NA,0.044,FALSE,NA
6546,L1811,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,grass removed,0.05,TRUE,NA
6547,L1817,2018-03-01,Mark Castaneda,1000,2018-02-09,Jinghan Xu,TRUE,NA,0.049,TRUE,NA
6548,L1824,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,leaves removed,0.054,TRUE,24
6549,L1825,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,TRUE,NA,0.049,TRUE,NA
6550,L1828,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,NA
6551,L1831,2018-03-01,Mark Castaneda,1000,2018-02-16,Adam Scott,FALSE,NA,0.049,TRUE,22
6552,L1832,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,TRUE,NA,0.049,TRUE,NA
6553,L1833,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,TRUE,NA,0.05,TRUE,22
6554,L1837,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,needles removed,0.055,TRUE,NA
6555,L1839,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,NA,0.052,TRUE,25
6556,L1850,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6557,L1863,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.049,TRUE,16
6558,L1864,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.047,FALSE,NA
6559,L1867,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,bracts removed,0.049,FALSE,25
6560,L1869,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6561,L1883,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,needles removed,0.051,TRUE,22
6562,L1889,2018-03-01,Mark Castaneda,1000,2018-02-02,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6563,L1897,NA,NA,1000,2018-03-16,NA,FALSE,NA,0.051,NA,NA
6564,L1905,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,grass removed,0.05,TRUE,16
6565,L1911,2018-03-01,Mark Castaneda,1000,2018-02-02,Mark Castaneda,TRUE,leaves removed,0.035,FALSE,NA
6566,L1918,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,TRUE,grass removed,0.05,TRUE,24
6567,L1928,2018-03-01,Mark Castaneda,1000,2018-03-02,Adam Scott,FALSE,NA,0.05,TRUE,NA
6568,L1929,2018-03-01,Mark Castaneda,1000,2018-03-02,Adam Scott,FALSE,NA,0.049,TRUE,NA
6569,L1933,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,NA,0.053,TRUE,NA
6570,L1948,2018-03-01,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,TRUE,NA,0.053,TRUE,NA
6571,L1950,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,NA,0.05,TRUE,22
6572,L1957,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,TRUE,NA,0.05,TRUE,16
6573,L1958,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,NA,0.05,TRUE,NA
6574,L1970,2018-03-01,Mark Castaneda,1000,2018-02-02,Mark Castaneda,FALSE,bract and leaves removed,0.05,TRUE,NA
6575,L1972,2018-03-01,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,TRUE,NA,0.05,TRUE,16
6576,L1977,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6577,L1982,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6578,L1983,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,TRUE,grass removed,0.051,TRUE,NA
6579,L1997,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,FALSE,NA,0.051,TRUE,NA
6580,L2000,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,grass removed,0.05,TRUE,NA
6581,L2018,2018-03-01,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,TRUE,needles removed,0.049,TRUE,NA
6582,L2030,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,bract and needles removed,0.05,TRUE,NA
6583,L2051,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,TRUE,NA,0.049,TRUE,NA
6584,L2052,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,NA,0.048,FALSE,NA
6585,L2064,2018-03-01,Mark Castaneda,1000,2018-02-16,Jinghan Xu,FALSE,NA,0.05,TRUE,22
6586,L2065,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,grass and needles removed,0.05,TRUE,NA
6587,L2067,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.05,TRUE,16
6588,L2079,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,NA,0.05,TRUE,NA
6589,L2083,2018-03-01,Mark Castaneda,1000,2018-03-23,Mark Castaneda,FALSE,NA,0.051,TRUE,NA
6590,L2084,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6591,L2086,2018-03-01,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,TRUE,leaves removed,0.051,TRUE,NA
6592,L2087,2018-03-01,Mark Castaneda,1000,2018-02-16,Jinghan Xu,FALSE,needles and seed removed,0.053,TRUE,NA
6593,L2100,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,NA
6594,L2107,2018-03-01,Mark Castaneda,1000,2018-01-22,Alexandra Geiger,FALSE,NA,0.052,TRUE,NA
6595,L2109,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,TRUE,leaves removed,0.05,TRUE,16
6596,L2110,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,"bract, leaf, and needle removed",0.054,TRUE,NA
6597,L2115,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,NA,0.051,TRUE,NA
6598,L2117,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6599,L2122,2018-03-01,Mark Castaneda,1000,2018-02-16,Jinghan Xu,FALSE,needles removed,0.05,TRUE,NA
6600,L2123,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,leaves removed,0.05,TRUE,NA
6601,L2125,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,needles removed,0.05,TRUE,22
6602,L2126,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,needles removed,0.053,TRUE,NA
6603,L2131,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,grass and seed coat removed,0.051,TRUE,24
6604,L2135,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,TRUE,grass removed,0.05,TRUE,NA
6605,L2136,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,NA,0.049,TRUE,NA
6606,L2138,2018-03-01,Mark Castaneda,1000,2018-02-22,Adam Scott,FALSE,NA,0.046,FALSE,NA
6607,L2150,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6608,L2156,2018-03-01,Mark Castaneda,1000,2018-02-09,Training ,FALSE,"bract, leaf, stem removed",0.05,TRUE,NA
6609,L2157,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,TRUE,leaves removed,0.053,TRUE,NA
6610,L2158,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.02,FALSE,NA
6611,L2165,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,TRUE,leaves and needles removed,0.054,TRUE,NA
6612,L2172,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6613,L2174,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,NA,0.053,TRUE,NA
6614,L2175,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,FALSE,NA,0.051,TRUE,22
6615,L2180,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.051,TRUE,NA
6616,L2187,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6617,L2200,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,NA,0.051,TRUE,NA
6618,L2202,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,TRUE,needles removed,0.05,TRUE,22
6619,L2219,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,flower and seed coat removed,0.054,TRUE,NA
6620,L2221,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.051,TRUE,16
6621,L2233,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6622,L2234,2018-03-01,Mark Castaneda,1000,2018-02-16,Jinghan Xu,TRUE,needles removed,0.05,TRUE,NA
6623,L2237,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.051,TRUE,NA
6624,L2313,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,leaves removed,0.052,TRUE,NA
6625,L2314,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,NA,0.037,FALSE,NA
6626,L2320,2018-03-01,Mark Castaneda,1000,2018-02-16,Adam Scott,FALSE,seedling removed,0.049,TRUE,NA
6627,L2327,2018-03-01,Mark Castaneda,1000,2018-02-16,Adam Scott,TRUE,NA,0.048,TRUE,NA
6628,L2329,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,TRUE,NA,0.05,TRUE,NA
6629,L2360,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,TRUE,NA,0.05,TRUE,24
6630,L2362,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,leaves removed,0.055,TRUE,NA
6631,L2366,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,seed coat removed,0.049,TRUE,NA
6632,L2368,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6633,L2373,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6634,L2380,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,TRUE,leaves removed,0.054,TRUE,NA
6635,L2389,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.05,TRUE,NA
6636,L2390,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,seed coat removed,0.05,TRUE,22
6637,L2392,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6638,L2393,2018-03-01,Mark Castaneda,1000,2018-02-16,Jinghan Xu,FALSE,needles removed,0.046,FALSE,NA
6639,L2394,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,NA,0.025,FALSE,NA
6640,L2410,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,TRUE,grass removed,0.05,TRUE,NA
6641,L2412,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6642,L2435,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,leaves and needles removed,0.052,TRUE,16
6642,L2435,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,leaves and needles removed,0.052,TRUE,22
6643,L2445,2018-03-01,Mark Castaneda,1000,2018-02-22,Adam Scott,FALSE,NA,0.049,TRUE,NA
6644,L2540,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,FALSE,NA,0.049,TRUE,22
6645,L2547,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,TRUE,NA,0.051,TRUE,NA
6646,L2561,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6647,L2563,2018-03-01,Mark Castaneda,1000,2018-02-16,Jinghan Xu,FALSE,leaves removed,0.05,TRUE,NA
6648,L2570,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,TRUE,NA,0.052,TRUE,NA
6649,L2573,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6650,L2585,2018-03-01,Mark Castaneda,1000,2018-03-23,Mark Castaneda,TRUE,needles removed,0.05,TRUE,NA
6651,L2587,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,NA,0.05,TRUE,NA
6652,L2595,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,NA,0.049,TRUE,22
6653,L2605,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,needles removed,0.027,FALSE,NA
6654,L2617,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,NA,0.052,TRUE,NA
6655,L2622,2018-06-01,Mark Castaneda,1000,2018-03-28,Adam Scott,FALSE,bristle and root,0.05,TRUE,25
6656,L2627,2018-03-01,Mark Castaneda,1000,2018-02-16,Adam Scott,FALSE,NA,0.05,TRUE,22
6657,L2640,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,TRUE,NA,0.042,FALSE,NA
6658,L2659,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,grass removed,0.05,TRUE,NA
6659,L2664,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,bract and seedlling removed,0.051,TRUE,24
6660,L2669,2018-03-01,Mark Castaneda,1000,2018-02-23,Jinghan Xu,FALSE,seed coat removed,0.029,FALSE,22
6661,L2673,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,grass removed,0.05,TRUE,NA
6662,L2677,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,bract and needles removed,0.051,TRUE,NA
6663,L2722,2018-07-01,Mark Castaneda,1000,2018-06-26,Mark Castaneda,FALSE,NA,0.047,TRUE,NA
6664,L2724,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,leaves removed,0.05,TRUE,NA
6665,L2726,2018-07-01,Mark Castaneda,1000,2018-06-21,Mark Castaneda,FALSE,needles removed,0.046,FALSE,NA
6666,L2730,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.048,FALSE,NA
6667,L2735,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,leaves removed,0.014,FALSE,NA
6668,L2747,2018-07-01,Mark Castaneda,1000,2018-06-25,Mark Castaneda,FALSE,leaves and needles removed,0.007,FALSE,NA
6669,L2748,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,NA,0.051,TRUE,NA
6670,L2760,2018-06-01,Mark Castaneda,1000,2018-03-30,Alexandra Geiger,FALSE,NA,0.054,TRUE,NA
6671,L2778,NA,Mark Castaneda,1000,2018-03-23,Mark Castaneda,FALSE,needles removed,0.054,TRUE,NA
6672,L2782,2018-07-01,Mark Castaneda,1000,2018-06-22,Mark Castaneda,FALSE,NA,0.017,FALSE,NA
6673,L2798,2018-03-01,Mark Castaneda,1000,2018-03-23,Jinghan Xu,FALSE,grass removed,0.05,TRUE,NA
6674,L2821,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,NA,0.054,TRUE,NA
6675,L2839,2018-07-01,Mark Castaneda,1000,2018-06-20,Mark Castaneda,FALSE,leaves removed,0.052,FALSE,NA
6676,L2848,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6677,L2864,2018-03-01,Mark Castaneda,1000,2018-02-15,Adam Scott,FALSE,leaves removed,0.048,TRUE,24
6678,L2866,2018-03-01,Mark Castaneda,1000,2018-03-23,Mark Castaneda,FALSE,NA,0.014,FALSE,21
6679,L2874,2018-03-01,Mark Castaneda,1000,2018-01-26,Mark Castaneda,FALSE,NA,0.038,FALSE,NA
6680,L2880,2018-03-01,Mark Castaneda,1000,2018-03-23,Mark Castaneda,FALSE,leaves removed,0.048,TRUE,NA
6681,L2883,2018-03-01,Mark Castaneda,1000,2018-03-16,Mark Castaneda,FALSE,needles removed,0.052,TRUE,NA
6682,L2888,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.047,FALSE,NA
6683,L2890,2018-03-01,Mark Castaneda,1000,2018-02-09,Training ,FALSE,leaves removed,0.05,TRUE,NA
6684,L2935,2018-03-01,Mark Castaneda,1000,2018-03-09,Jinghan Xu,FALSE,NA,0.05,TRUE,NA
6685,L2945,2018-03-01,Mark Castaneda,1000,2018-03-16,Jinghan Xu,FALSE,NA,0.049,TRUE,NA
6686,L2967,NA,Mark Castaneda,1000,2018-03-28,Alexandra Geiger,FALSE,grass removed,0.053,TRUE,NA
6687,L2987,2018-03-01,Mark Castaneda,1000,2018-02-02,Mark Castaneda,FALSE,bracts removed,0.028,FALSE,NA
